,bathrooms,bedrooms,beds,price,number_of_reviews,availability_365,price_district,roomtype
0,-0.2115384382666721,-0.4125878870346386,-0.6911265072112461,-0.07415585920562083,0.7478984884505037,0.011629667648428427,0.3992131852033756,-1.3342057595878958
1,-0.2115384382666721,-0.4125878870346386,-0.6911265072112461,-0.1632903844997233,-0.12654287421220783,0.44467064766780295,-2.1210460436994594,-1.3342057595878958
2,-0.2115384382666721,-1.522511896846001,-0.6911265072112461,-0.07113434987361736,-0.21525431680117857,-0.30195173167594624,0.7142455888162299,0.7233503513803478
3,-0.2115384382666721,-0.4125878870346386,-0.6911265072112461,-0.1663118938317268,1.7997627362911566,1.3256850552934272,-0.5458840256351875,-1.3342057595878958
4,-0.2115384382666721,-0.4125878870346386,0.004956815863994024,0.016489420754483383,1.6350129143402108,-1.130702572747508,0.7142455888162299,0.7233503513803478
5,-0.2115384382666721,-0.4125878870346386,-0.6911265072112461,-0.12854302718168337,-0.4433694548871033,-1.2426959296490703,0.7142455888162299,0.7233503513803478
6,-0.2115384382666721,-0.4125878870346386,0.004956815863994024,-0.062069821877606936,1.128090385260378,0.7582520469921776,0.7142455888162299,0.7233503513803478
7,-0.2115384382666721,-0.4125878870346386,0.7010401389392342,0.016489420754483383,0.07622613741972525,-0.8992496351509456,0.7142455888162299,0.7233503513803478
8,-0.44184335955767823,-0.4125878870346386,0.004956815863994024,-0.10437095252565556,1.419570839481282,1.1390294604574898,0.7142455888162299,-1.3342057595878958
9,-0.2115384382666721,-0.4125878870346386,-0.6911265072112461,-0.0605590672116052,-0.18990819034718692,0.87024540389374,0.7142455888162299,0.7233503513803478
10,-0.2115384382666721,-0.4125878870346386,0.004956815863994024,-0.1058817071916573,-0.21525431680117857,0.885177851480615,0.7142455888162299,0.7233503513803478
11,-0.2115384382666721,-0.4125878870346386,0.004956815863994024,-0.0892634058656382,-0.4813886445680908,-0.6976615927281333,0.7142455888162299,0.7233503513803478
12,-0.2115384382666721,-0.4125878870346386,-0.6911265072112461,-0.11494623518766772,0.8239368678124784,-1.2426959296490703,1.134288793633369,0.7233503513803478
13,-0.2115384382666721,-0.4125878870346386,-0.6911265072112461,-0.0892634058656382,1.8251088627451482,-1.1232363489540704,0.7142455888162299,0.7233503513803478
14,-0.2115384382666721,1.8072601325880862,0.7010401389392342,0.005914138092471224,1.7490704833831732,0.041494562822178394,0.7142455888162299,0.7233503513803478
15,-0.2115384382666721,0.6973361227767237,0.7010401389392342,0.03159696741450075,2.332031391824981,1.1016983414903023,0.7142455888162299,0.7233503513803478
16,0.018766483024334032,0.6973361227767237,0.004956815863994024,0.043683004742514644,0.20295676968968346,0.7283871518184277,1.134288793633369,0.7233503513803478
17,0.018766483024334032,-0.4125878870346386,0.004956815863994024,-0.16480113916572503,9.137466344721735,0.5044004380153029,0.7142455888162299,-1.3342057595878958
18,-0.2115384382666721,-0.4125878870346386,-0.6911265072112461,-0.11947849918567294,-0.5067347710220824,-1.2426959296490703,-1.3334650346673234,0.7233503513803478
19,-0.2115384382666721,-0.4125878870346386,-0.6911265072112461,-0.09983868852765036,4.499125203641266,0.4894679904284279,0.7142455888162299,0.7233503513803478
20,-0.2115384382666721,-1.522511896846001,-0.6911265072112461,-0.03940850188758088,2.2940122021439935,-0.8544522923903207,0.7142455888162299,0.7233503513803478
21,-0.44184335955767823,-0.4125878870346386,-0.6911265072112461,-0.17839793115974067,-0.5447539607030698,-0.7275264879018833,-1.5434866370758928,-1.3342057595878958
22,-0.2115384382666721,0.6973361227767237,0.004956815863994024,-0.10437095252565556,-0.4560425181140991,-0.5483371168593835,-0.624642126538401,0.7233503513803478
23,0.018766483024334032,0.6973361227767237,0.7010401389392342,-0.059048312545603464,2.610838782818889,0.4969342142218654,0.3992131852033756,0.7233503513803478
24,0.018766483024334032,1.8072601325880862,2.7892901081649546,0.014978666088481645,-0.26594656970916186,-1.2277634820621952,-0.5458840256351875,0.7233503513803478
25,-0.44184335955767823,-0.4125878870346386,-0.6911265072112461,-0.16480113916572503,-0.15188900066619948,-0.6901953689346958,-0.07333542021590593,-1.3342057595878958
26,-0.44184335955767823,-0.4125878870346386,0.004956815863994024,-0.16933340316373025,-0.3673310755251284,1.400347293227802,0.7142455888162299,-1.3342057595878958
27,-0.44184335955767823,-0.4125878870346386,0.004956815863994024,-0.16480113916572503,-0.253273506482166,0.90011029906749,-0.07333542021590593,-1.3342057595878958
28,-0.44184335955767823,-0.4125878870346386,-0.6911265072112461,-0.16480113916572503,-0.5447539607030698,1.0643672225231149,0.3992131852033756,-1.3342057595878958
29,-0.2115384382666721,-0.4125878870346386,0.004956815863994024,-0.08170963253562952,1.204128764622353,0.5939951235365528,0.3992131852033756,0.7233503513803478
30,-0.44184335955767823,-0.4125878870346386,-0.6911265072112461,-0.15422585650371287,-0.34198494907113675,1.2883539363262395,0.7142455888162299,-1.3342057595878958
31,-0.44184335955767823,-0.4125878870346386,0.004956815863994024,-0.15422585650371287,2.9149923002667886,1.2659552649459271,0.7142455888162299,-1.3342057595878958
32,-0.44184335955767823,-0.4125878870346386,-0.6911265072112461,-0.17386566716173546,-0.1772351271201911,1.0792996701099897,-1.5434866370758928,-1.3342057595878958
33,-0.2115384382666721,-1.522511896846001,0.004956815863994024,-0.1179677445196712,7.477295061985284,-0.2646206127087588,0.7142455888162299,0.7233503513803478
34,-0.2115384382666721,-0.4125878870346386,-0.6911265072112461,-0.16026887516771984,1.3562055233463028,1.3779486218474895,0.7142455888162299,-1.3342057595878958
35,3.012730459807414,0.6973361227767237,0.004956815863994024,0.05274753273852507,0.7352254252235079,-0.7051278165215709,0.7142455888162299,0.7233503513803478
36,7.618828885627537,1.8072601325880862,2.0932067850897145,0.12979602070461366,4.600509709457232,0.6985222566446777,0.7142455888162299,0.7233503513803478
37,-0.2115384382666721,-0.4125878870346386,-0.6911265072112461,-0.11192472585566425,-0.02515836839624129,-0.9291145303246956,0.7142455888162299,0.7233503513803478
38,-0.2115384382666721,-0.4125878870346386,-0.6911265072112461,-0.09983868852765036,5.4496049456659525,0.39987330490717804,0.7142455888162299,-1.3342057595878958
39,-0.44184335955767823,-0.4125878870346386,-0.6911265072112461,-0.18141944049174416,-0.532080897476074,-1.2426959296490703,-0.23085162202233311,-1.3342057595878958
40,-0.44184335955767823,-0.4125878870346386,-0.6911265072112461,-0.17386566716173546,0.6845331723155246,-1.2426959296490703,-2.199804144602673,-1.3342057595878958
41,0.018766483024334032,0.6973361227767237,0.004956815863994024,-0.12854302718168337,3.0037037428557594,-0.8843171875640706,-0.07333542021590593,0.7233503513803478
42,-0.44184335955767823,2.9171841423994485,-0.6911265072112461,-0.16782264849772852,-0.532080897476074,1.4824757549556145,-1.8585190406887473,-1.3342057595878958
43,-0.2115384382666721,0.6973361227767237,0.7010401389392342,0.16756488735465708,-0.4433694548871033,1.475009531162177,-0.8084110286458994,0.7233503513803478
44,-0.2115384382666721,-0.4125878870346386,0.004956815863994024,-0.11192472585566425,-0.4433694548871033,0.44467064766780295,0.3992131852033756,0.7233503513803478
45,-0.2115384382666721,0.6973361227767237,1.3971234620144743,-0.06509133120961041,8.085602096881082,-0.6976615927281333,0.7142455888162299,0.7233503513803478
46,-0.2115384382666721,0.6973361227767237,0.004956815863994024,-0.0605590672116052,1.9645125582421021,1.3032863839131146,0.7142455888162299,0.7233503513803478
47,-0.44184335955767823,-0.4125878870346386,-0.6911265072112461,-0.14969359250570768,6.8056227109545055,-1.1456350203343828,0.7142455888162299,-1.3342057595878958
48,-0.2115384382666721,-0.4125878870346386,-0.6911265072112461,-0.11192472585566425,-0.01248530516924547,1.415279740814677,-0.8084110286458994,-1.3342057595878958
